flightnumber,destination,latitude,longitude,price,date
AAL1352 ,United States,31.221,-98.1745,248.48,2025-05-15
UAL900  ,United States,54.1842,-9.3137,274.3,2025-05-15
SWA235  ,United States,29.8816,-82.174,242.22,2025-05-15
ROT402D ,Romania,43.6881,12.5451,241.52,2025-05-15
NJE645G ,Portugal,41.0186,27.3736,194.37,2025-05-15
NJE628U ,Portugal,54.8844,9.9107,71.48,2025-05-15
BAW652  ,United Kingdom,47.2911,10.555,241.91,2025-05-15
EXS1204 ,United Kingdom,36.8751,-4.5495,154.96,2025-05-15
DAH1209 ,Algeria,39.6473,3.2227,227.52,2025-05-15
ROT302R ,Romania,46.0576,20.701,252.86,2025-05-15
DAH1081 ,Algeria,45.388,5.1811,207.17,2025-05-15
NJE223C ,Portugal,50.9288,4.6524,85.75,2025-05-15
NJE247E ,Portugal,42.842,26.5594,188.63,2025-05-15
SIA7432 ,Singapore,35.7192,126.9299,225.19,2025-05-15
NJE9HH  ,Portugal,44.6578,7.7069,130.15,2025-05-15
SIA7441 ,Singapore,39.7486,-88.1943,216.26,2025-05-15
SHT9Z   ,United Kingdom,51.755,-0.6441,131.6,2025-05-15
UAL53   ,United States,48.0248,4.7635,240.93,2025-05-15
EXS7NP  ,United Kingdom,50.1904,13.974,145.84,2025-05-15
DAH4038 ,Algeria,32.1531,30.4621,256.74,2025-05-15
AAL98   ,United States,53.1127,-3.2811,233.64,2025-05-15
DECBF   ,Germany,48.7456,8.2674,68.07,2025-05-15
TOM5BT  ,United Kingdom,45.8942,-2.6795,225.31,2025-05-15
NJE277A ,Portugal,46.0945,5.0762,219.49,2025-05-15
NJE034A ,Portugal,46.1131,5.9257,84.76,2025-05-15
NJE109L ,Portugal,47.1994,5.2938,216.04,2025-05-15
NJE123B ,Portugal,42.7237,10.9489,210.74,2025-05-15
JDL2978 ,China,22.7513,113.5706,115.81,2025-05-15
JDL2993 ,China,37.2756,125.8683,150.72,2025-05-15
DLH490  ,Germany,54.9836,-2.4571,241.19,2025-05-15
DLH3V   ,Germany,53.2039,1.4332,247.13,2025-05-15
WJA646  ,Canada,43.5405,-79.8728,108.66,2025-05-15
CSG2596 ,China,41.0467,40.1382,252.33,2025-05-15
DLH758  ,Germany,45.9827,21.8113,263.34,2025-05-15
AWK75   ,New Zealand,-43.3753,172.3953,155.12,2025-05-15
GCMTB   ,United Kingdom,53.2923,-1.0976,85.84,2025-05-15
RUK6MD  ,United Kingdom,42.0642,-3.0393,221.17,2025-05-15
HBPMP   ,Switzerland,46.5819,6.9943,67.46,2025-05-15
EZY98CB ,United Kingdom,51.2124,-3.2123,112.11,2025-05-15
BAW2PD  ,United Kingdom,51.7611,-0.3144,135.98,2025-05-15
ROT383X ,Romania,45.2857,24.5599,213.71,2025-05-15
ROT362Q ,Romania,49.8445,12.2516,256.28,2025-05-15
ROT382A ,Romania,48.3333,5.9829,226.22,2025-05-15
HLF8875 ,China,55.4198,81.4759,218.23,2025-05-15
BAW962H ,United Kingdom,52.8058,4.4906,213.73,2025-05-15
DLH4P   ,Germany,50.3456,9.6239,217.67,2025-05-15
DLH2FJ  ,Germany,49.8734,9.2896,167.98,2025-05-15
ANA670  ,Japan,33.3025,131.6304,267.67,2025-05-15
EZY89QM ,United Kingdom,51.435,-0.5685,220.17,2025-05-15
EZY84MG ,United Kingdom,46.588,-4.437,231.72,2025-05-15
JJP514  ,Japan,33.2677,130.999,211.45,2025-05-15
SWA360  ,United States,30.066,-97.0456,205.18,2025-05-15
DLH6UW  ,Germany,48.5224,10.9081,266.4,2025-05-15
DLH66J  ,Germany,47.7275,11.8355,188.85,2025-05-15
DLH38U  ,Germany,44.9537,2.9017,238.14,2025-05-15
AUR42D  ,United Kingdom,50.0557,-3.1843,131.32,2025-05-15
KAYI  01,Italy,37.8844,33.3046,73.7,2025-05-15
EZY84LD ,United Kingdom,53.1593,-2.1707,143.47,2025-05-15
SWA1289 ,United States,42.0039,-71.7225,207.43,2025-05-15
DLH7KY  ,Germany,40.7529,12.5581,252.92,2025-05-15
CFG4DE  ,Germany,44.474,20.0811,208.61,2025-05-15
ICL852  ,Israel,22.5913,114.1073,225.0,2025-05-15
RPA5753 ,United States,40.9989,-76.9854,232.71,2025-05-15
TVF74FN ,France,42.8498,-5.766,244.84,2025-05-15
RVP318  ,Austria,38.5253,-8.2306,53.66,2025-05-15
TVF91LR ,France,47.4439,3.7951,237.23,2025-05-15
TVF4612 ,France,45.9716,-1.7832,233.07,2025-05-15
PGC81P  ,Belgium,50.4214,5.7894,176.97,2025-05-15
JIA5278 ,United States,35.8953,-83.474,237.31,2025-05-15
JIA5121 ,United States,31.1694,-93.6989,219.26,2025-05-15
TVF63LT ,France,44.4413,5.0406,232.34,2025-05-15
TVF18DG ,France,37.1436,22.7916,249.63,2025-05-15
JAF1GD  ,Belgium,43.6929,-1.5797,216.59,2025-05-15
BAW45T  ,United Kingdom,42.2374,12.0274,170.08,2025-05-15
FDA398  ,Japan,37.4243,138.7527,205.39,2025-05-15
SVA253  ,Saudi Arabia,45.9302,11.4243,242.63,2025-05-15
VOI119  ,Mexico,20.2542,-96.1077,227.54,2025-05-15
AAL530  ,United States,41.0749,-77.8644,225.6,2025-05-15
ZODIAC11,United Kingdom,55.9361,0.4283,147.87,2025-05-15
ZODIAC12,United Kingdom,55.7441,0.235,137.71,2025-05-15
SVA061  ,Saudi Arabia,45.0704,16.9011,238.54,2025-05-15
NKS2106 ,United States,40.067,-75.4633,188.52,2025-05-15
MI219   ,Bangladesh,22.4082,92.0643,61.66,2025-05-15
SWA5830 ,United States,41.0504,-90.9154,241.77,2025-05-15
BWY30   ,United Kingdom,50.0964,-5.2953,69.97,2025-05-15
SWA866  ,United States,32.7548,-81.6392,248.31,2025-05-15
BAW493U ,United Kingdom,41.4417,-3.1893,222.25,2025-05-15
BAW4RE  ,United Kingdom,45.5865,-3.3446,230.14,2025-05-15
RPA5790 ,United States,41.5887,-79.3537,248.12,2025-05-15
AAL1126 ,United States,39.4302,-74.6406,150.33,2025-05-15
AAY2744 ,United States,39.1606,-80.3754,239.16,2025-05-15
HZA15   ,Saudi Arabia,33.8604,-5.478,206.28,2025-05-15
GLORR   ,United Kingdom,52.8523,-2.8901,32.73,2025-05-15
N77MS   ,United States,48.2418,0.4416,71.37,2025-05-15
SAS2814 ,Sweden,49.2808,2.2837,214.04,2025-05-15
N49RP   ,United States,42.4223,-78.4973,38.24,2025-05-15
AAL908  ,United States,25.7859,-80.3182,79.31,2025-05-15
GCDSC   ,United Kingdom,51.4284,-2.3356,31.67,2025-05-15
CES2877 ,China,22.749,113.7331,81.45,2025-05-15
CEB1085 ,Philippines,13.2019,122.981,238.2,2025-05-15
DLH52N  ,Germany,48.7451,8.5302,245.3,2025-05-15
CSN8496 ,China,22.7873,113.4815,155.77,2025-05-15
PAL409  ,Philippines,33.8921,135.1331,207.53,2025-05-15
DLH1JM  ,Germany,50.11,20.0213,93.47,2025-05-15
DLH64M  ,Germany,37.5343,-2.1329,258.08,2025-05-15
FGCMI1  ,France,43.9776,4.8823,58.52,2025-05-15
EWG8EL  ,Germany,40.8054,23.8528,199.47,2025-05-15
CSC9605 ,China,52.6158,5.9088,273.19,2025-05-15
EWG62A  ,Germany,48.2372,1.271,208.88,2025-05-15
EWG83L  ,Germany,50.9421,6.5737,141.09,2025-05-15
UEA2263 ,China,23.8333,114.2932,239.36,2025-05-15
DLH1PF  ,Germany,56.595,18.3169,263.16,2025-05-15
CFG2FC  ,Germany,51.1259,8.3842,188.45,2025-05-15
CFG143  ,Germany,47.5792,15.6769,199.98,2025-05-15
SWR560A ,Switzerland,41.3777,22.7213,210.38,2025-05-15
SWR238  ,Switzerland,47.422,9.1517,188.36,2025-05-15
IZA305  ,Russian Federation,56.6524,50.8793,221.26,2025-05-15
CFG8CA  ,Germany,53.5486,10.0665,76.61,2025-05-15
JAL94   ,Japan,37.41,127.0347,214.75,2025-05-15
POF59   ,France,50.8085,2.6052,58.77,2025-05-15
UAL938  ,United States,51.5371,-0.892,110.62,2025-05-15
2YAYA   ,United Kingdom,40.0214,18.1839,223.15,2025-05-15
SWR336L ,Switzerland,44.0438,6.7707,227.5,2025-05-15
SWR90Z  ,Switzerland,37.3699,13.5115,213.36,2025-05-15
CFG7LE  ,Germany,49.1708,8.4615,211.18,2025-05-15
QFA746  ,Australia,-34.9271,145.3312,214.15,2025-05-15
QFA555  ,Australia,-27.9547,152.984,203.11,2025-05-15
AFL1861 ,Russian Federation,41.8015,45.9432,246.68,2025-05-15
AUA31KU ,Austria,49.5117,16.8709,223.22,2025-05-15
AFL1417 ,Russian Federation,56.8126,51.7997,217.99,2025-05-15
AFL1018 ,Russian Federation,56.7983,20.3508,245.74,2025-05-15
CFG5VL  ,Germany,45.7379,4.633,244.0,2025-05-15
DAL1108 ,United States,39.9766,-79.1252,230.96,2025-05-15
DLH8PP  ,Germany,45.1385,19.6558,151.06,2025-05-15
QFA494  ,Australia,-36.0705,147.2558,222.03,2025-05-15
N811DM  ,United States,57.0055,9.865,63.7,2025-05-15
AMX717  ,Mexico,4.7179,-74.1789,89.31,2025-05-15
GAP2136 ,Philippines,12.385,122.2223,222.51,2025-05-15
EDW54V  ,Switzerland,46.0479,10.8584,226.28,2025-05-15
JBU87   ,United States,39.7826,-74.7318,227.19,2025-05-15
ANZ78   ,New Zealand,25.1741,121.7648,182.32,2025-05-15
DLH2RL  ,Germany,50.0692,12.0952,243.89,2025-05-15
EDW301P ,Switzerland,60.4148,1.6717,240.81,2025-05-15
SDM6923 ,Russian Federation,40.4336,43.765,142.81,2025-05-15
EDW284  ,Switzerland,43.1262,-0.9019,232.0,2025-05-15
DLH99V  ,Germany,43.2266,6.0794,159.0,2025-05-15
JST973  ,Australia,-38.3527,142.7933,225.57,2025-05-15
DLH3KJ  ,Germany,49.8651,14.3525,139.13,2025-05-15
SAH51P  ,Poland,46.6169,11.5825,203.13,2025-05-15
DLH1913 ,Germany,43.5678,11.1138,235.0,2025-05-15
QFA550  ,Australia,-28.9982,153.216,231.55,2025-05-15
BRIO66  ,United States,53.8645,21.6388,173.9,2025-05-15
QFA598  ,Australia,-28.2675,153.6853,141.2,2025-05-15
BAW483Z ,United Kingdom,43.6479,0.6322,236.29,2025-05-15
DLH4TF  ,Germany,52.3822,17.0263,88.18,2025-05-15
RPA5652 ,United States,37.8729,-79.9112,241.0,2025-05-15
OEALP   ,Austria,47.031,16.1599,45.3,2025-05-15
AAL2431 ,United States,35.5242,-81.7786,182.97,2025-05-15
ABB886  ,Austria,45.1041,19.8747,240.23,2025-05-15
JBU162  ,United States,42.0487,-82.1632,248.22,2025-05-15
CEB789  ,Philippines,13.2109,122.6003,245.49,2025-05-15
CEB788  ,Philippines,13.8706,121.2269,157.61,2025-05-15
CEB488  ,Philippines,14.1065,120.996,148.79,2025-05-15
SWA1089 ,United States,37.2281,-75.5318,225.02,2025-05-15
WJA611  ,Canada,46.6631,-80.7372,233.75,2025-05-15
UAL957  ,United States,51.8005,-9.4929,271.69,2025-05-15
BOOSTER ,Israel,31.8085,34.7659,89.76,2025-05-15
AAL1050 ,United States,37.6363,-78.6871,233.52,2025-05-15
ASH6188 ,United States,36.3137,-80.9686,219.65,2025-05-15
DAL3186 ,United States,33.6496,-84.3914,70.99,2025-05-15
EJU37AR ,Austria,41.2627,2.0777,232.31,2025-05-15
EJU32NK ,Austria,40.9421,10.8388,185.72,2025-05-15
N477RH  ,United States,44.8776,5.9836,269.1,2025-05-15
CKS869  ,United States,37.9553,139.1296,300.33,2025-05-15
XAOAV   ,Mexico,37.2658,-121.8234,96.37,2025-05-15
VOZ755  ,Australia,-28.1381,153.4891,84.3,2025-05-15
SWR477L ,Switzerland,53.3766,-6.6081,116.63,2025-05-15
VOZ981  ,Australia,-27.4364,153.3355,139.55,2025-05-15
VOZ887  ,Australia,-33.7821,151.1151,104.41,2025-05-15
VOZ886  ,Australia,-34.7887,150.2085,242.88,2025-05-15
SWA1052 ,United States,40.9742,-82.5198,214.61,2025-05-15
TAP641  ,Portugal,49.1517,1.9199,225.72,2025-05-15
VOZ472  ,Australia,-32.7009,140.6841,244.46,2025-05-15
N981BK  ,United States,42.6644,-83.4834,64.51,2025-05-15
UAL995  ,United States,52.8481,-7.0755,271.95,2025-05-15
FFT1733 ,United States,29.8553,-83.9579,203.84,2025-05-15
TAM3283 ,Brazil,-23.3024,-47.3543,195.55,2025-05-15
TAP52TP ,Portugal,44.5281,-3.9585,237.82,2025-05-15
TAM3321 ,Brazil,-21.9049,-46.7391,228.38,2025-05-15
VOZ562  ,Australia,-34.9819,141.6457,203.21,2025-05-15
VOZ579  ,Australia,-35.1936,148.1483,228.67,2025-05-15
AAL1225 ,United States,32.6248,-82.338,213.02,2025-05-15
TAP1925 ,Portugal,40.3301,-8.6441,224.29,2025-05-15
TAP832  ,Portugal,41.4055,10.8162,251.75,2025-05-15
LNK494S ,South Africa,-25.9015,28.0836,186.35,2025-05-15
LOG24J  ,United Kingdom,50.8818,-1.3947,62.15,2025-05-15
PDT5972 ,United States,31.1648,-87.7203,173.5,2025-05-15
TAP1031 ,Portugal,39.7843,-5.2364,201.55,2025-05-15
TAP831  ,Portugal,40.9288,-0.1211,231.24,2025-05-15
VOZ1867 ,Australia,-30.9657,119.3123,240.56,2025-05-15
UPS108  ,United States,43.2508,-96.2834,261.9,2025-05-15
EJU47CX ,Austria,39.4664,-3.353,212.02,2025-05-15
EJU92GV ,Austria,44.0575,14.0743,244.92,2025-05-15
EJU46UF ,Austria,52.6204,4.3471,166.99,2025-05-15
EJU97DU ,Austria,69.3678,18.5404,176.47,2025-05-15
EJU56ED ,Austria,39.9866,3.3207,194.69,2025-05-15
AAL221  ,United States,55.5982,-12.7215,269.07,2025-05-15
SHT4D   ,United Kingdom,54.5413,-5.9643,80.08,2025-05-15
TUP9656 ,Russian Federation,65.3455,55.405,200.96,2025-05-15
CSN363  ,China,13.8244,100.7711,99.32,2025-05-15
AZV961  ,Russian Federation,31.8539,31.0825,241.77,2025-05-15
CSN3744 ,China,22.5119,113.7435,134.82,2025-05-15
EZS71AL ,Switzerland,46.0509,6.3383,158.37,2025-05-15
EZS51JF ,Switzerland,43.956,15.181,213.7,2025-05-15
N4638D  ,United States,34.8571,-84.8937,54.66,2025-05-15
THY6627 ,United States,44.0514,26.4966,265.47,2025-05-15
EZS94MV ,Switzerland,46.0512,6.558,192.62,2025-05-15
JBU209  ,United States,34.9286,-76.2772,227.71,2025-05-15
FFT1004 ,United States,35.9848,-80.3625,239.65,2025-05-15
EZS73RZ ,Switzerland,40.8479,-6.1646,219.19,2025-05-15
N562DD  ,United States,32.4363,-94.8532,237.52,2025-05-15
GBAJO   ,United Kingdom,52.7674,-3.0661,50.85,2025-05-15
JST29   ,Australia,4.2365,104.9702,243.52,2025-05-15
SXKOZ   ,Greece,41.0532,24.0644,56.59,2025-05-15
BAW23T  ,United Kingdom,51.4775,-0.5023,73.57,2025-05-15
BAW17PA ,United Kingdom,50.7325,-6.5261,270.39,2025-05-15
N998GP  ,United States,30.4472,-96.8792,269.5,2025-05-15
SKW5058 ,United States,28.949,-96.7772,159.61,2025-05-15
ATX411  ,Philippines,14.2624,120.6109,103.95,2025-05-15
KLM40D  ,Kingdom of the Netherlands,50.7158,11.5286,214.53,2025-05-15
CEB621  ,Philippines,14.491,121.036,81.6,2025-05-15
CEB379  ,Philippines,12.463,122.6792,231.07,2025-05-15
SWR5CP  ,Switzerland,56.3133,10.6608,189.58,2025-05-15
SWR5EC  ,Switzerland,49.7873,9.7171,201.71,2025-05-15
SWR896B ,Switzerland,47.7085,8.7793,139.04,2025-05-15
MSETT   ,United Kingdom,46.9062,4.4962,233.52,2025-05-15
NWS254  ,Russian Federation,54.2266,48.4889,39.94,2025-05-15
ATX147  ,Philippines,14.1246,120.881,110.75,2025-05-15
NWS432  ,Russian Federation,44.273,50.7045,192.44,2025-05-15
ENY3806 ,United States,29.3961,-80.895,273.77,2025-05-15
AFR81CG ,France,48.8864,3.3055,193.34,2025-05-15
AFR73RU ,France,46.0346,1.0848,241.79,2025-05-15
AFR27QU ,France,40.9422,-3.771,214.27,2025-05-15
CXK245  ,United States,35.536,-80.3298,58.44,2025-05-15
SWA290  ,United States,28.7325,-89.0757,207.38,2025-05-15
AFR1854 ,France,41.3126,3.0652,227.98,2025-05-15
AFR1053 ,France,45.6989,23.6039,204.12,2025-05-15
AFR1085 ,France,48.094,4.1075,206.81,2025-05-15
PBD836  ,Russian Federation,36.5107,32.7462,215.16,2025-05-15
AAL28   ,United States,41.0273,-74.9605,182.14,2025-05-15
EXS61CU ,United Kingdom,43.1764,0.5496,213.12,2025-05-15
RPA5631 ,United States,39.8496,-85.3785,202.21,2025-05-15
PAL1861 ,Philippines,12.2005,123.4081,230.32,2025-05-15
CYC8    ,United States,44.8453,3.7562,219.71,2025-05-15
ASH6029 ,United States,28.6329,-96.7877,194.27,2025-05-15
RWZ3046 ,Russian Federation,28.4369,79.1374,234.0,2025-05-15
AMX680  ,Mexico,44.871,-75.3572,196.13,2025-05-15
DAL290  ,United States,49.0107,2.3308,78.53,2025-05-15
SWA270  ,United States,32.6223,-90.1408,217.46,2025-05-15
AAL2605 ,United States,33.2503,-90.8508,201.73,2025-05-15
DLH433  ,Germany,52.3621,-7.2087,214.68,2025-05-15
ERU938  ,United States,29.1174,-80.9454,54.77,2025-05-15
DAL2453 ,United States,41.9883,-85.5208,219.68,2025-05-15
CKS533  ,United States,23.8334,120.4105,264.9,2025-05-15
PHIFR   ,Kingdom of the Netherlands,52.742,5.7576,54.08,2025-05-15
AFL2124 ,Russian Federation,37.1691,31.0775,157.96,2025-05-15
MULTI   ,United Kingdom,41.075,-2.0914,249.3,2025-05-15
VJH713  ,Germany,23.3858,57.1177,239.21,2025-05-15
AFL1703 ,Russian Federation,61.0785,46.2036,252.7,2025-05-15
AFL273  ,Russian Federation,31.4783,74.4389,231.48,2025-05-15
AFL205  ,Russian Federation,56.6131,48.9983,239.42,2025-05-15
SKW4652 ,United States,36.1084,-82.5824,198.58,2025-05-15
SWA933  ,United States,27.3331,-82.4846,120.1,2025-05-15
N140WL  ,United States,27.2947,-81.7522,92.78,2025-05-15
CSN625  ,China,22.022,113.5399,223.38,2025-05-15
VET925  ,United States,37.2249,-85.1654,208.67,2025-05-15
N707CX  ,United States,33.6158,-110.9169,231.34,2025-05-15
ENY3413 ,United States,36.4751,-80.4008,187.15,2025-05-15
SKW5628 ,United States,30.1646,-98.5408,182.69,2025-05-15
AMX019  ,Mexico,18.5513,-98.1621,228.46,2025-05-15
AAL71   ,United States,51.6852,-0.6926,264.09,2025-05-15
SAS29Z  ,Sweden,58.652,17.5731,149.15,2025-05-15
SAS42E  ,Sweden,58.261,16.8845,160.19,2025-05-15
TAP823  ,Portugal,44.7667,2.6561,235.08,2025-05-15
TAP691P ,Portugal,49.5072,4.6763,230.62,2025-05-15
TAP860  ,Portugal,44.539,11.5227,167.81,2025-05-15
EZY16QV ,United Kingdom,40.904,20.5021,242.73,2025-05-15
UAL2128 ,United States,37.2745,-80.414,227.98,2025-05-15
FDX1420 ,United States,39.4636,-104.3081,149.95,2025-05-15
SAH59P  ,Poland,46.2913,-0.8336,220.97,2025-05-15
BAW12DT ,United Kingdom,49.2482,12.2063,213.53,2025-05-15
SWA3854 ,United States,34.4028,-82.5502,198.62,2025-05-15
CHH7055 ,China,23.5722,117.0209,232.27,2025-05-15
BAW51P  ,United Kingdom,39.3556,-8.424,201.57,2025-05-15
AAY1015 ,United States,31.8114,-84.0213,192.71,2025-05-15
BAW34XR ,United Kingdom,44.58,4.9741,219.28,2025-05-15
BAW886Q ,United Kingdom,45.8079,21.7229,248.37,2025-05-15
N307HR  ,United States,35.9732,-77.6186,239.58,2025-05-15
CES9991 ,China,26.1758,120.7268,240.76,2025-05-15
CLB299  ,United Kingdom,52.9894,-5.0013,100.69,2025-05-15
EJU152Y ,Austria,47.755,2.6925,217.6,2025-05-15
BAW761  ,United Kingdom,54.9751,4.8413,238.72,2025-05-15
FDX1544 ,United States,45.7583,-95.512,230.37,2025-05-15
BVN8366 ,United States,37.0268,-88.3723,86.46,2025-05-15
,United States,46.9243,-113.2028,236.7,2025-05-15
SWA287  ,United States,36.416,-95.2719,219.17,2025-05-15
WUK3312 ,United Kingdom,38.1205,-5.4483,208.64,2025-05-15
ACA870  ,Canada,49.3839,-0.4603,210.91,2025-05-15
UAL549  ,United States,41.354,-83.3702,234.59,2025-05-15
JBU1529 ,United States,39.9862,-75.5647,225.0,2025-05-15
EXS34NR ,United Kingdom,45.7268,-0.1584,233.33,2025-05-15
EXS7KJ  ,United Kingdom,42.7923,0.7829,224.65,2025-05-15
TUI3WL  ,Germany,45.5712,19.8781,212.88,2025-05-15
TOM17G  ,United Kingdom,45.9712,12.5186,231.96,2025-05-15
AFR64XQ ,France,48.5733,2.5541,166.63,2025-05-15
UAL1926 ,United States,36.8688,-76.3032,131.32,2025-05-15
AFR87RZ ,France,47.3298,0.5483,210.66,2025-05-15
AFR7521 ,France,49.3994,0.9407,186.17,2025-05-15
AFR13KU ,France,44.8458,-0.6907,77.12,2025-05-15
GNY4909 ,Germany,53.4462,7.2065,53.03,2025-05-15
EZY26TV ,United Kingdom,56.7262,-5.163,219.55,2025-05-15
HYS712  ,Romania,51.8654,1.1251,176.95,2025-05-15
UAL1973 ,United States,30.6115,-81.4014,197.23,2025-05-15
AFR39ZZ ,France,47.4408,0.6056,228.51,2025-05-15
AAL978  ,United States,35.8629,-87.4502,258.14,2025-05-15
DAL2596 ,United States,41.2702,-74.3613,202.26,2025-05-15
N858KE  ,United States,14.7714,120.7459,136.44,2025-05-15
OEDDA   ,Austria,42.291,14.0541,52.36,2025-05-15
RPA5710 ,United States,41.0515,-73.1545,221.41,2025-05-15
PBD6943 ,Russian Federation,43.82,47.2247,200.26,2025-05-15
CEB538  ,Philippines,15.2045,120.5787,131.7,2025-05-15
EJU74TQ ,Austria,43.204,-0.6929,235.25,2025-05-15
PBD991  ,Russian Federation,24.8618,55.2241,71.11,2025-05-15
TYA404  ,Russian Federation,43.8037,44.6131,4.12,2025-05-15
OELJS   ,Austria,44.981,11.5033,238.44,2025-05-15
DHAIQ   ,Germany,51.6972,14.4322,62.32,2025-05-15
GAP2974 ,Philippines,14.243,120.824,110.44,2025-05-15
EAGLE4  ,United Kingdom,37.407,17.3419,90.94,2025-05-15
PBD6831 ,Russian Federation,58.5584,20.955,249.91,2025-05-15
PBD6845 ,Russian Federation,55.9724,37.3992,27.8,2025-05-15
AUA846L ,Austria,44.788,17.4926,224.15,2025-05-15
QGA01A  ,Germany,47.2451,1.3403,213.48,2025-05-15
UAL1625 ,United States,38.2105,-77.9302,226.94,2025-05-15
PBD590  ,Russian Federation,59.6612,23.8676,219.67,2025-05-15
OEDDJ   ,Austria,42.1945,12.483,58.37,2025-05-15
CJT937  ,Canada,48.9632,-90.3339,239.46,2025-05-15
N60306  ,United States,32.7137,-83.1126,104.12,2025-05-15
TAP43JD ,Portugal,47.3299,-0.6041,233.94,2025-05-15
KAYI  04,Italy,40.6945,27.01,84.8,2025-05-15
TAP1142 ,Portugal,39.0395,-8.6505,189.72,2025-05-15
TAP1902 ,Portugal,37.1938,-8.3254,165.21,2025-05-15
BAW701V ,United Kingdom,51.3083,5.8227,219.47,2025-05-15
DAL1494 ,United States,30.6546,-81.7844,206.38,2025-05-15
UPS948  ,United States,38.1124,-119.8248,258.78,2025-05-15
KAYI0005,Italy,40.5796,26.7427,73.39,2025-05-15
NKS2433 ,United States,31.0019,-82.2571,265.53,2025-05-15
JAL753  ,Japan,33.6319,140.2911,232.85,2025-05-15
NKS2549 ,United States,40.4614,-92.7313,263.16,2025-05-15
RZO506  ,Portugal,41.1343,-1.7813,236.95,2025-05-15
,Serbia,45.3593,20.4334,38.12,2025-05-15
DHTRA   ,Germany,48.7628,8.0748,23.71,2025-05-15
LOT5N   ,Portugal,53.8927,16.9394,262.37,2025-05-15
ORT02A  ,United Kingdom,36.5885,13.7157,215.56,2025-05-15
OEFAD   ,Austria,45.4065,13.1365,100.35,2025-05-15
LOG45EW ,United Kingdom,54.2175,-1.9513,181.17,2025-05-15
ENY3832 ,United States,43.052,-94.3613,230.41,2025-05-15
UAL971  ,United States,45.1922,6.0189,262.14,2025-05-15
TAY4678 ,Austria,34.1485,30.0817,183.91,2025-05-15
2SIRI   ,United Kingdom,51.7218,9.8924,72.14,2025-05-15
SDM6464 ,Russian Federation,58.1756,51.7611,246.56,2025-05-15
GCDZG   ,United Kingdom,53.5897,-2.6212,34.7,2025-05-15
SDM6134 ,Russian Federation,46.3779,47.3001,223.64,2025-05-15
SWA1447 ,United States,42.6612,-90.9689,216.1,2025-05-15
UPS340  ,United States,24.529,-73.4962,268.24,2025-05-15
UPS7869 ,United States,40.6653,-79.6152,236.71,2025-05-15
UAL125  ,United States,51.4402,-0.8135,263.72,2025-05-15
THY9XY  ,Turkey,46.7943,16.1326,205.57,2025-05-15
ATN3318 ,United States,38.145,-87.0761,245.04,2025-05-15
FDX1403 ,United States,35.352,-98.0453,204.28,2025-05-15
AAL2632 ,United States,39.1803,-81.6206,243.72,2025-05-15
SVA127  ,Saudi Arabia,44.9765,11.1026,247.44,2025-05-15
BAW134  ,United Kingdom,45.0481,24.7257,220.52,2025-05-15
BAW270  ,United Kingdom,54.4426,-7.7782,224.47,2025-05-15
BAW249  ,United Kingdom,-25.346,-45.5997,224.82,2025-05-15
JBU842  ,United States,54.4806,-14.6782,242.64,2025-05-15
UAL1840 ,United States,38.0449,-82.3398,223.1,2025-05-15
GBNZZ   ,United Kingdom,53.7627,-1.2127,55.05,2025-05-15
,Russian Federation,39.4961,32.48,212.65,2025-05-15
BAW2277 ,United Kingdom,55.9331,-10.3606,243.11,2025-05-15
AFL425  ,Russian Federation,41.0766,40.0325,249.58,2025-05-15
DEPWW   ,Germany,51.119,7.3757,59.82,2025-05-15
SWA1944 ,United States,40.7935,-89.6632,205.67,2025-05-15
CCA732  ,China,45.5288,14.7718,239.63,2025-05-15
THY9HZ  ,Turkey,42.4364,24.5512,273.08,2025-05-15
THY6MG  ,Turkey,40.4816,29.696,205.72,2025-05-15
VTM290  ,Mexico,30.9065,-92.4495,252.4,2025-05-15
VPCHE   ,United Kingdom,46.3459,6.6439,78.05,2025-05-15
SVA373  ,Saudi Arabia,36.1236,1.5774,237.57,2025-05-15
SVA227  ,Saudi Arabia,39.2464,0.4515,241.96,2025-05-15
EJU5029 ,Austria,44.7611,17.8572,220.29,2025-05-15
SVA101  ,Saudi Arabia,47.6422,6.7725,243.7,2025-05-15
THY1SZ  ,Turkey,36.1854,33.5966,289.0,2025-05-15
KLM591  ,Kingdom of the Netherlands,37.8573,6.3688,251.35,2025-05-15
EPA6310 ,China,22.5442,113.4747,146.15,2025-05-15
SWA106  ,United States,36.2503,-91.5518,210.19,2025-05-15
AFL429  ,Russian Federation,42.0927,43.6685,241.58,2025-05-15
AAL161  ,United States,47.5935,10.5158,236.13,2025-05-15
TCF603  ,United States,27.9723,-80.6927,46.54,2025-05-15
TAP1335 ,Portugal,46.7486,-4.647,232.23,2025-05-15
TAP63CT ,Portugal,41.775,-4.8064,225.3,2025-05-15
THY4YQ  ,Turkey,41.3104,28.9376,160.83,2025-05-15
KLM248  ,Kingdom of the Netherlands,52.6327,3.4537,163.98,2025-05-15
SWA425  ,United States,39.9589,-90.316,195.6,2025-05-15
GECAG   ,United Kingdom,51.7932,0.5073,39.21,2025-05-15
SWA3615 ,United States,30.3073,-78.7065,221.91,2025-05-15
CHH730  ,China,40.5605,32.3637,283.55,2025-05-15
